timestamp_ms,rtd_top,rtd_middle,rtd_bottom,bottle_pressure,tank_pressure,o2_pressure,rocket_weight,rocket_weight_tare,vent_temp,n2o_temp
819800,5349.04,-246.22,-245.26,41.36,40.29,6.83,32.28,2.89,41.82,17.12
819900,5347.79,-247.76,-245.68,41.3,40.39,6.63,32.54,3.15,35.82,17.12
820000,5340.72,-246.88,-244.93,41.24,40.49,6.77,32.24,2.85,46.98,17.28
820100,5358.2,-248.26,-245.39,41.54,40.65,6.65,32.24,2.85,41.08,16.84
820200,5360.69,-247.22,-245.35,41.36,40.79,6.85,32.22,2.84,45.44,17.24
820300,5352.79,-246.59,-245.05,41.3,40.59,6.83,32.26,2.87,35.94,16.92
820400,5352.37,-247.38,-245.64,41.56,40.27,6.95,32.26,2.87,33.8,17.87
820500,5351.95,-247.22,-245.6,41.42,40.55,6.81,32.23,2.84,32.32,17.31
820600,5348.63,-248.76,-246.09,41.46,40.41,6.81,32.28,2.89,38.18,17.71
820700,5354.45,-247.88,-245.55,41.56,40.41,6.71,32.26,2.87,35.9,17.35
820800,5356.95,-246.93,-245.76,41.26,40.51,6.63,32.4,3.01,40.5,17.16
820900,5352.79,-248.17,-245.72,41.6,40.41,6.91,32.11,2.72,41.7,17.51
821000,5349.04,-246.43,-245.97,41.16,40.63,6.91,32.39,3,41.58,16.68
821100,5351.54,-246.8,-245.55,41.36,40.53,6.98,32.32,2.93,42.12,17.31
821200,5352.79,-248.3,-245.84,41.38,40.61,6.83,32.28,2.89,37.52,17.59
821300,5356.95,-247.43,-245.68,41.34,40.53,6.57,32.05,2.66,38.03,17.31
821400,5351.54,-247.13,-245.35,41.42,40.51,6.85,32.18,2.8,44.82,17.75
821500,5354.45,-247.88,-245.64,41.36,40.39,6.61,32.18,2.79,47.32,17.35
821600,5350.71,-248.01,-245.55,41.3,40.45,6.81,32.16,2.77,33.61,17.67
821700,5356.95,-247.09,-245.47,41.28,40.43,6.93,32.17,2.78,41.16,17.47
821800,5349.46,-247.92,-246.01,41.28,40.51,6.98,32.29,2.9,39.07,17.16
821900,5357.36,-247.34,-245.55,41.3,40.49,6.77,32.22,2.84,37.45,17.04
822000,5352.37,-247.51,-245.93,41.48,40.43,6.89,32.21,2.82,45.36,17.71
822100,5348.21,-248.22,-245.6,41.2,40.69,6.96,31.98,2.59,35.51,17.28
822200,5356.53,-246.68,-245.55,41.48,40.85,6.75,32.27,2.88,36.59,17
822300,5354.04,-248.13,-245.6,41.2,40.55,6.96,32.12,2.74,42.59,17.67
822400,5353.2,-248.84,-245.84,41.6,40.23,6.79,32.12,2.73,42.51,16.92
822500,5353.62,-248.34,-245.84,41.3,40.63,7.02,32.29,2.9,38.53,17.67
822600,5354.45,-247.76,-245.47,41.42,40.59,7.04,32.2,2.81,39.27,16.92
822700,5354.45,-247.3,-245.72,41.36,40.47,6.87,31.9,2.51,37.68,16.49
822800,5360.28,-247.76,-245.84,41.24,40.45,6.89,32.4,3.01,37.56,17
822900,5354.87,-247.59,-245.47,41.3,40.45,6.85,32.07,2.68,36.05,17.08
823000,5366.1,-245.84,-245.8,41.34,40.45,6.67,32.23,2.84,38.11,17
823100,5358.61,-247.26,-245.72,41.3,40.59,6.81,31.97,2.58,38.14,16.96
823200,5355.7,-247.76,-245.68,41.46,40.41,6.77,32.14,2.76,40.5,17.35
823300,5357.36,-248.71,-245.26,41.34,40.63,6.77,32.11,2.72,39.92,17.47
823400,5352.37,-247.67,-245.3,41.78,40.47,6.96,32.37,2.99,38.3,17.28
823500,5353.62,-247.63,-245.35,41.12,40.65,6.98,32.06,2.67,42.47,17.12
823600,5349.46,-247.76,-245.14,41.28,40.49,6.87,32.47,3.09,42.51,16.88
823700,5350.29,-247.26,-245.55,41.46,40.39,6.77,32.13,2.74,44.75,17.08
823800,5357.36,-246.47,-245.64,41.54,40.61,6.79,32.34,2.95,38.3,17.28
823900,5355.28,-246.93,-245.8,41.34,40.45,6.63,32.09,2.7,40.08,17.35
824000,5357.36,-247.05,-245.93,41.34,40.67,6.87,32.2,2.82,42.47,17.12
824100,5352.79,-248.01,-245.55,41.56,40.47,6.89,32.21,2.82,36.71,17.67
824200,5349.04,-247.22,-245.64,41.32,40.41,6.89,32.23,2.84,42.36,17.08
824300,5352.79,-247.88,-245.55,41.34,40.31,6.81,32.25,2.86,42.28,16.72
824400,5357.78,-248.51,-245.72,41.44,40.55,7,32.26,2.87,41.24,16.64
824500,5356.53,-246.93,-245.26,41.44,40.49,6.91,32.2,2.81,40.12,17.31
824600,5356.53,-248.13,-245.47,41.34,40.31,6.75,32.51,3.12,39.96,16.6
824700,5353.2,-247.47,-245.64,41.3,40.53,7.02,32.44,3.05,43.01,16.64
824800,5356.95,-247.59,-245.89,41.32,40.43,6.79,32.41,3.03,40.66,17.08
824900,5356.11,-247.18,-245.35,41.24,40.49,6.91,32.45,3.06,42.32,16.84
825000,5361.52,-247.97,-245.76,41.44,40.33,6.89,32.35,2.96,34.19,17.99
825100,5359.86,-248.01,-245.8,41.16,40.37,6.79,32.42,3.03,33.61,17.12
825200,5351.12,-246.3,-245.93,41.46,40.69,6.96,32.39,3.01,39.88,18.3
825300,5351.54,-247.22,-245.22,41.2,40.39,7.02,32.61,3.22,35.16,17.83
825400,5353.62,-247.97,-246.05,41.3,40.35,6.67,32.16,2.78,39.77,17.59
825500,5353.2,-248.3,-245.89,41.54,40.49,6.69,32.69,3.3,42.16,17.91
825600,5363.19,-247.97,-245.39,41.32,40.61,6.87,32.14,2.75,43.44,16.76
825700,5360.28,-247.51,-245.43,41.12,40.45,7.06,32.53,3.14,42.55,16.84
825800,5354.45,-247.59,-245.35,41.36,40.47,6.83,32.42,3.03,45.44,17.87
825900,5353.2,-247.51,-245.76,41.38,40.41,6.87,32.6,3.21,40.93,17.91
826000,5356.11,-247.88,-245.6,41.52,40.57,6.81,32.26,2.87,39.88,17.63
826100,5355.28,-246.8,-245.55,41.68,40.71,6.71,32.56,3.17,39.3,17
826200,5351.54,-247.34,-245.97,41.36,40.37,6.83,32.2,2.81,39.23,17.43
826300,5349.04,-247.97,-245.55,41.42,40.59,6.83,32.82,3.44,44.51,17.08
826400,5356.11,-246.88,-245.68,41.4,40.29,6.75,32.29,2.91,34.23,17.79
826500,5346.96,-246.84,-246.01,41.4,40.37,6.91,32.79,3.4,38.88,17.59
826600,5356.11,-248.22,-245.64,41.58,40.73,6.96,32.31,2.92,39.88,17.28
826700,5353.2,-247.18,-245.55,41.42,40.43,6.75,32.72,3.33,35.35,17.59
826800,5349.04,-247.3,-245.68,41.54,40.49,6.81,32.5,3.11,40.7,16.84
826900,5352.37,-247.72,-245.8,41.36,40.37,6.98,32.86,3.47,28.03,17.35
827000,5359.03,-247.3,-245.3,41.6,40.55,7.02,32.24,2.85,35.55,16.96
827100,5360.69,-247.59,-245.72,41.42,40.69,6.89,32.99,3.61,37.45,16.8
827200,5361.11,-247.63,-245.68,41.4,40.45,7.08,32.26,2.87,34.58,17.2
827300,5354.04,-248.13,-245.68,41.62,40.57,6.98,32.91,3.52,37.87,16.88
827400,5352.37,-248.42,-245.43,41.5,40.31,6.93,32.32,2.93,38.07,17.55
827500,5365.68,-247.88,-245.55,41.32,40.31,6.65,32.93,3.55,37.49,17.99
827600,5364.02,-247.8,-245.51,41.34,40.47,6.71,32.32,2.93,37.1,17.63
827700,5355.7,-247.43,-245.68,41.3,40.85,6.93,32.97,3.58,35.97,17.51
827800,5356.11,-247.97,-245.3,41.14,40.65,6.91,32.24,2.86,45.63,17.39
827900,5349.04,-247.09,-245.26,41.26,40.39,6.71,33.03,3.64,38.69,17.51
828000,5357.36,-247.47,-245.8,41.44,40.35,6.81,32.31,2.92,41.97,17.43
828100,5352.37,-246.39,-245.72,41.48,40.39,6.98,33.08,3.69,35.47,17.24
828200,5357.36,-248.22,-245.43,41.12,40.13,6.83,32.43,3.04,40.85,17.75
828300,5359.03,-248.05,-245.3,41.22,40.63,6.65,32.99,3.61,40.97,18.06
828400,5354.45,-247.63,-245.51,41.28,40.53,6.95,32.55,3.16,46.98,17.95
828500,5355.7,-247.88,-245.76,41.46,40.37,6.71,32.91,3.53,37.83,17.08
828600,5362.77,-248.17,-245.51,41.36,40.41,6.93,32.62,3.24,41.55,16.53
828700,5361.52,-247.72,-245.64,41.32,40.55,6.69,32.87,3.48,41.7,16.96
828800,5359.03,-247.3,-245.64,41.26,40.47,6.93,32.56,3.17,36.79,16.84
828900,5353.2,-248.22,-245.47,41.38,40.43,6.95,32.91,3.53,38.57,17.71
829000,5350.29,-247.26,-246.01,41.44,40.41,6.73,32.63,3.24,35.47,17.08
829100,5354.45,-247.55,-245.76,41.32,40.25,7.06,32.83,3.44,42.86,17.31
829200,5355.28,-246.55,-245.68,41.24,40.47,7.02,32.55,3.16,39.46,17.31
829300,5359.44,-247.22,-245.89,41.42,40.51,7.06,32.6,3.22,35.82,17.24
829400,5356.95,-248.42,-245.26,41.76,40.43,6.59,32.74,3.35,37.87,17.79
829500,5351.12,-246.55,-245.3,41.48,40.49,6.77,32.57,3.18,43.2,17
829600,5354.04,-247.34,-245.55,41.46,40.57,7,32.78,3.4,38.61,17.12
829700,5363.19,-247.97,-246.05,41.26,40.53,6.87,32.51,3.12,40.58,17.28
829800,5362.36,-247.72,-246.09,41.3,40.43,6.77,32.8,3.41,38.92,17.31
829900,5352.79,-247.13,-245.51,41.42,40.45,6.65,32.76,3.37,38.72,17.28
830000,5352.37,-246.55,-245.64,41.52,40.39,6.55,32.95,3.57,41.08,17.47
830100,5353.62,-248.17,-245.64,41.22,40.55,6.81,32.59,3.2,39.15,16.57
830200,5354.45,-247.43,-245.47,41.42,40.71,6.51,32.7,3.32,40.89,16.84
830300,5359.86,-246.39,-245.3,41.42,40.63,7.1,32.62,3.23,39.23,17.63
830400,5354.45,-246.88,-245.47,41.58,40.49,6.63,32.88,3.49,39.58,17.08
830500,5351.54,-247.88,-245.47,41.4,40.45,6.81,32.53,3.15,39.96,17.31
830600,5352.37,-247.18,-245.43,41.52,40.55,6.89,32.84,3.45,38.11,18.26
830700,5354.04,-246.93,-245.51,41.54,40.43,6.37,32.18,2.79,37.68,17.16
830800,5360.69,-247.43,-245.55,41.34,40.71,6.98,32.88,3.49,38.76,17.47
830900,5356.11,-247.55,-245.76,41.22,40.53,7.04,32.6,3.21,33.18,16.76
831000,5358.2,-247.09,-245.68,41.1,40.71,7.08,32.59,3.2,37.14,17.16
831100,5359.86,-246.93,-245.51,41.26,40.45,6.96,32.47,3.09,41.55,17.95
831200,5364.02,-246.43,-245.14,41.46,40.47,6.73,32.61,3.22,38.96,17.59
831300,5362.36,-246.51,-245.18,41.7,40.59,7.18,32.28,2.89,41.85,17.67
831400,5356.95,-248.59,-245.1,41.44,40.65,7.66,32.65,3.26,35.2,17.51
831500,5357.36,-248.05,-245.6,41.58,40.53,7.7,32.22,2.84,41.85,17.63
831600,5359.86,-247.43,-245.6,41.66,40.53,7.68,32.86,3.47,39.77,17.43
831700,5351.12,-249.17,-245.64,41.46,40.75,7.76,32.33,2.94,45.98,17.35
831800,5354.45,-247.76,-245.43,41.6,40.55,7.82,32.64,3.26,40.85,16.96
831900,5356.95,-246.97,-245.22,41.64,40.53,8.08,32.29,2.91,40.54,16.96
832000,5354.04,-247.67,-245.68,41.28,40.59,7.58,32.72,3.34,44.05,17.67
832100,5348.63,-247.55,-245.18,41.42,40.47,7.6,32.38,2.99,43.05,17.95
832200,5355.7,-247.13,-245.76,41.6,40.59,7.68,32.8,3.41,37.49,17.12
832300,5357.78,-247.18,-245.14,41.84,40.67,7.52,32.28,2.89,37.91,17.83
832400,5352.37,-248.51,-245.64,41.56,40.53,7.72,32.53,3.14,42.66,18.02
832500,5351.95,-245.89,-245.22,41.66,40.43,7.6,32.32,2.93,38.92,17.31
832600,5360.28,-247.05,-245.89,41.44,40.33,7.44,32.82,3.43,44.21,17.04
832700,5350.71,-248.71,-245.35,41.48,40.61,7.62,32.35,2.97,35.31,17.75
832800,5354.04,-246.68,-245.55,41.44,40.63,7.78,33.01,3.62,39.77,17.28
832900,5357.78,-247.13,-245.97,41.7,40.57,7.78,32.49,3.11,44.67,16.92
833000,5353.2,-248.71,-245.39,41.72,40.41,7.6,32.63,3.24,35.9,17.08
833100,5351.95,-247.92,-245.43,41.72,40.45,7.68,32.39,3,35.31,17.16
833200,5353.62,-248.22,-245.1,41.52,40.53,7.58,32.85,3.46,36.83,17.08
833300,5356.11,-247.18,-245.55,41.68,40.49,8.08,32.48,3.09,42.97,17.63
833400,5354.04,-246.26,-246.09,41.5,40.47,7.78,32.64,3.26,47.13,17
833500,5353.2,-245.84,-245.97,41.7,40.39,7.64,32.24,2.86,42.82,17.67
833600,5356.95,-248.17,-245.89,41.62,40.47,7.78,32.55,3.16,38.22,17.35
833700,5355.28,-247.88,-245.51,41.66,40.57,7.64,32.38,2.99,37.72,17.79
833800,5348.21,-247.3,-246.14,41.5,40.47,7.56,32.49,3.11,38.65,17.47
833900,5354.45,-247.43,-245.89,41.66,40.63,7.74,32.29,2.9,38.8,17.28
834000,5351.95,-246.34,-245.84,41.82,40.27,7.58,32.53,3.15,39.03,17.79
834100,5355.7,-249.88,-245.26,41.5,40.61,7.62,32.72,3.34,38.72,17.28
834200,5352.37,-246.88,-245.47,41.64,40.69,7.36,32.38,2.99,40.43,17.35
834300,5349.46,-246.64,-245.26,41.42,40.47,7.66,32.78,3.4,39.77,17.28
834400,5355.7,-248.84,-245.51,41.76,40.59,7.5,32.55,3.16,48.47,17.51
834500,5351.95,-246.84,-245.51,41.48,40.39,8,32.6,3.22,33.96,17.87
834600,5352.79,-246.51,-245.18,41.22,40.39,7.5,32.55,3.16,45.13,17.43
834700,5346.13,-246.51,-246.05,41.56,40.49,7.66,32.32,2.93,41.93,17.67
834800,5354.87,-248.55,-245.1,41.54,40.65,7.82,32.78,3.39,34.15,17.79
834900,5349.04,-247.01,-245.6,41.62,40.65,7.44,32.41,3.03,45.78,17.28
835000,5351.12,-247.59,-245.55,41.42,40.57,7.7,32.68,3.3,37.49,17.31
835100,5351.54,-247.97,-245.39,41.62,40.57,7.6,32.53,3.15,37.95,17.12
835200,5347.79,-247.22,-246.22,41.72,40.55,7.6,32.6,3.22,43.67,17.95
835300,5364.02,-248.59,-245.39,41.5,40.51,7.88,32.6,3.21,38.18,17.79
835400,5367.35,-248.01,-245.55,41.64,40.57,7.86,32.43,3.05,36.9,17.95
835500,5351.95,-246.97,-245.39,41.38,40.71,7.72,32.78,3.4,41.08,17.67
835600,5351.54,-247.05,-245.72,41.48,40.87,7.58,32.57,3.18,39.85,17.43
835700,5351.12,-247.97,-244.97,41.44,40.57,7.7,32.41,3.02,39.5,17.91
835800,5340.72,-246.09,-245.72,41.62,40.43,7.54,32.28,2.89,40.97,17.51
835900,5351.12,-248.05,-245.93,41.46,40.61,7.88,32.78,3.39,36.56,17.04
836000,5358.61,-247.34,-245.6,41.3,40.85,7.66,32.47,3.09,44.01,17.99
836100,5350.29,-247.92,-245.39,41.18,40.47,7.7,32.79,3.4,35.47,17.31
836200,5364.02,-249.13,-245.3,41.54,40.53,7.86,32.47,3.09,38.49,17.91
836300,5355.28,-246.88,-245.05,41.5,40.61,8.12,32.62,3.23,41.31,17.24
836400,5345.71,-246.14,-245.47,41.48,40.81,7.58,32.22,2.84,34.54,16.88
836500,5352.79,-246.97,-245.55,41.54,40.75,7.44,32.66,3.28,40.23,17.16
836600,5351.54,-245.05,-245.39,41.36,40.59,4.03,32.32,2.93,39.34,17.24
836700,5353.2,-248.71,-245.35,41.18,40.69,6.89,32.64,3.26,41.51,17.51
836800,5348.21,-247.47,-245.47,41.32,40.59,6.96,32.35,2.97,37.6,17.87
836900,5357.78,-247.05,-246.09,41.7,40.51,6.96,32.64,3.26,44.13,17.39
837000,5358.61,-248.59,-245.1,41.24,40.81,7.04,32.37,2.99,42.24,17.47
837100,5358.2,-246.43,-245.6,41.28,40.65,6.59,32.39,3.01,37.8,17.55
837200,5356.95,-249.13,-245.1,41.24,40.43,6.85,32.49,3.11,44.32,17.55
837300,5350.29,-247.34,-246.05,41.2,40.73,6.71,32.7,3.31,40.66,17.24
837400,5359.44,-249.01,-245.89,41.44,40.31,7,32.16,2.77,39.19,17.95
837500,5364.02,-247.59,-245.68,41.22,40.73,6.65,32.55,3.16,47.01,17.75
837600,5364.85,-247.72,-245.68,41.3,40.43,6.89,32.14,2.76,41.16,17.04
837700,5361.11,-249.17,-244.93,41.26,40.59,6.55,32.51,3.12,36.98,17.67
837800,5359.44,-248.47,-245.6,41.5,40.51,7.06,32.04,2.66,46.59,17.75
837900,5353.2,-248.71,-245.39,41.38,40.61,7.04,32.6,3.22,46.13,18.06
838000,5356.95,-247.43,-245.64,41.2,40.69,6.81,32.29,2.9,39.34,17.87
838100,5356.11,-246.14,-245.72,41.32,40.61,7.02,32.51,3.12,44.9,18.02
838200,5365.68,-247.88,-246.09,41.56,40.65,6.65,32.22,2.83,39.03,17.75
838300,5359.03,-245.97,-246.05,41.42,40.55,6.85,32.49,3.1,36.44,17.16
838400,5358.61,-248.26,-246.14,41.4,40.83,6.69,32.17,2.78,38.49,16.84
838500,5351.95,-246.01,-245.26,41.52,40.63,6.95,32.43,3.05,41.01,17.83
838600,5358.2,-248.84,-245.89,41.72,40.63,6.85,32.16,2.77,40.77,18.1
838700,5354.45,-247.26,-245.72,41.16,40.31,6.73,32.35,2.96,45.98,17.39
838800,5350.29,-247.72,-245.05,41.28,40.59,6.83,32.28,2.89,41.2,17.67
838900,5353.62,-246.51,-245.68,41.46,40.47,6.59,32.39,3.01,43.44,17.39
839000,5363.6,-248.09,-246.59,41.52,40.73,6.79,32.26,2.87,34.38,17.83
839100,5350.71,-247.84,-245.26,41.3,40.81,6.95,32.46,3.07,43.17,17.24
839200,5362.77,-246.26,-245.8,41.48,40.45,6.71,32.2,2.82,41.39,17.24
839300,5352.37,-247.51,-246.01,41.34,40.51,6.63,32.14,2.76,37.56,17.16
839400,5346.55,-249.75,-245.35,41.12,40.55,6.79,32.3,2.91,39.96,17.2
839500,5355.28,-246.8,-245.6,41.32,40.53,6.63,32.06,2.68,41.01,17.35
839600,5355.28,-245.51,-245.84,41.3,40.55,6.81,32.38,2.99,40.08,16.96
839700,5356.53,-247.55,-245.6,41.34,40.53,6.47,31.94,2.55,38.65,17.51
839800,5354.87,-249.38,-245.76,41.28,40.53,6.89,32.53,3.14,38.72,17.31
839900,5346.55,-246.88,-245.55,41.48,40.53,7.02,32.27,2.88,46.25,16.88
840000,5367.35,-249.8,-245.64,41.38,40.69,6.81,32.45,3.07,32.01,17.63
840100,5349.04,-247.72,-245.76,41.6,40.57,6.81,32.02,2.64,40.08,16.92
840200,5348.63,-248.13,-245.3,41.64,40.57,6.81,32.27,2.88,35.74,16.96
840300,5360.28,-247.67,-245.22,41.48,40.59,6.87,32.13,2.74,41.58,17.12
840400,5349.04,-247.55,-246.01,41.42,40.57,6.95,32.26,2.87,42.2,17.35
840500,5349.04,-245.51,-246.01,41.24,40.53,6.79,32.02,2.64,41.7,17.31
840600,5356.95,-246.26,-245.6,41.1,40.41,6.41,32.15,2.76,42.63,16.88
840700,5355.28,-245.51,-245.55,41.16,40.53,6.45,31.9,2.51,36.36,16.92
840800,5354.45,-247.38,-245.47,41.22,40.57,6.81,32.41,3.03,36.67,17.16
840900,5353.62,-246.14,-245.6,41.26,40.53,6.69,31.95,2.56,36.13,16.68
841000,5355.28,-246.18,-245.93,41.28,40.63,6.63,32.24,2.86,35.24,16.92
841100,5354.87,-246.14,-245.84,41.12,40.53,6.85,32.11,2.72,42.12,17.2
841200,5354.45,-246.18,-245.22,41.4,40.61,6.87,32.16,2.77,35.78,17.83
841300,5356.95,-246.51,-244.76,41.36,40.47,6.93,32.15,2.76,41.35,18.34
841400,5351.54,-246.39,-245.35,41.34,40.35,6.67,32.33,2.95,41.82,18.65
841500,5358.61,-247.97,-245.1,41.38,40.47,6.93,32.42,3.03,41.85,17.95
841600,5349.87,-247.05,-245.68,41.6,40.51,6.57,32.28,2.89,39.85,16.57
841700,5356.11,-248.88,-244.97,41.48,40.63,6.79,32.4,3.01,44.51,17.08
841800,5367.76,-247.88,-245.72,41.46,40.59,7,32.38,2.99,30.57,17.51
841900,5363.19,-247.47,-245.05,41.3,40.45,6.98,32.51,3.12,43.01,17.79
842000,5353.62,-246.55,-245.93,41.26,40.61,6.61,32.29,2.91,36.59,17.16
842100,5356.53,-248.59,-245.01,41.28,40.57,6.71,32.32,2.93,40.77,16.53
842200,5362.36,-250.13,-245.01,41.56,40.73,6.85,32.31,2.92,41.47,17.2
842300,5353.2,-246.68,-246.18,41.38,40.83,6.71,32.36,2.97,38.14,17.35
842400,5358.61,-247.88,-245.55,41.7,40.75,6.63,32.51,3.12,40.54,17.35
842500,5356.95,-249.17,-245.68,41.3,40.75,6.75,32.45,3.06,44.82,17.24
842600,5346.96,-246.39,-245.76,41.26,40.57,6.83,32.26,2.87,45.82,16.96
842700,5349.46,-247.55,-245.51,41.34,40.63,6.87,32.39,3,40.66,16.88
842800,5357.78,-245.89,-245.43,41.46,40.75,6.73,32.46,3.07,38.53,16.96
842900,5355.7,-250.34,-245.47,41.2,40.37,6.79,32.54,3.15,45.71,17.63
843000,5357.78,-248.22,-245.22,41.52,40.63,6.57,32.54,3.15,39.61,17.24
843100,5351.95,-247.84,-245.72,41.24,40.53,6.79,32.48,3.09,42.97,17.99
843200,5368.6,-249.67,-245.39,41.6,40.71,6.87,32.31,2.92,40.04,17.12
843300,5358.2,-248.55,-245.93,41.26,40.39,6.71,32.39,3,37.33,17.75
843400,5358.2,-247.09,-245.64,41.44,40.51,6.96,32.48,3.09,44.67,18.69
843500,5350.29,-247.55,-245.97,41.26,40.61,6.87,32.42,3.03,39.23,18.26
843600,5363.6,-248.88,-245.51,41.42,40.97,6.73,32.41,3.03,39.3,16.64
843700,5356.53,-248.38,-245.01,41.38,40.61,6.91,32.23,2.84,42.78,17.24
843800,5361.52,-248.47,-245.51,41.24,40.57,6.83,32.48,3.09,29.2,17.31
843900,5354.45,-247.76,-246.05,41.28,40.59,6.96,32.39,3,42.97,17.31
844000,5354.04,-248.01,-246.05,41.36,40.39,7.04,32.53,3.14,44.44,17.99
844100,5358.2,-248.55,-245.72,41.24,40.55,6.91,32.26,2.87,39.34,16.8
844200,5360.69,-248.55,-245.68,41.44,40.59,6.61,32.59,3.2,41.2,16.45
844300,5359.03,-246.3,-246.39,41.28,40.75,6.91,32.15,2.76,42.01,17.28
844400,5362.36,-248.71,-245.35,41.06,40.43,6.59,32.35,2.97,37.52,17.2
844500,5364.44,-248.96,-245.76,41.56,40.81,6.89,32.17,2.78,38.22,17.39
844600,5353.62,-246.76,-245.89,41.5,40.75,6.83,32.33,2.95,38.69,17.35
844700,5351.12,-246.39,-246.05,41.6,40.75,6.87,32.24,2.85,43.47,17.79
844800,5353.62,-248.26,-246.09,41.42,40.83,7.06,32.18,2.8,44.4,17.28
844900,5356.11,-247.51,-245.68,41.42,40.57,6.77,32.18,2.8,41.58,16.96
845000,5354.87,-246.55,-245.72,41.52,40.63,6.75,32.28,2.89,37.68,17.08
845100,5355.28,-247.97,-245.35,41.36,40.53,6.63,32.25,2.86,36.94,17.2
845200,5363.19,-248.92,-245.26,41.32,40.43,6.87,32.35,2.96,35.35,16.45
845300,5361.52,-248.55,-245.22,41.44,40.43,6.47,32.44,3.05,41.58,17.2
845400,5357.36,-246.55,-246.09,41.48,40.57,6.96,32.12,2.74,43.32,17.55
845500,5356.11,-247.47,-245.97,41.38,40.61,7.04,32.14,2.76,42.12,17.63
845600,5356.53,-246.55,-246.05,41.54,40.55,6.83,32.21,2.82,41.66,17.47
845700,5346.96,-246.8,-245.47,41.28,40.55,6.59,32.18,2.79,41.43,16.8
845800,5359.44,-245.97,-245.43,41.4,40.71,6.59,32.11,2.72,43.28,17.63
845900,5355.7,-247.88,-246.22,41.38,40.51,6.96,32.31,2.92,31.27,16.8
846000,5357.78,-248.34,-246.18,41.18,40.69,6.79,32.27,2.88,38.22,17.31
846100,5359.44,-247.67,-245.64,41.26,40.51,6.77,32.22,2.84,41.01,17.31
846200,5345.71,-247.3,-245.68,41.56,40.49,7.02,32.03,2.64,46.98,17.16
846300,5355.28,-248.96,-246.51,41.3,40.59,6.87,32.35,2.97,32.21,16.6
846400,5351.12,-247.09,-245.6,41.18,40.65,6.45,32.26,2.87,40.73,16.84
846500,5352.37,-247.51,-245.35,41.24,40.55,6.83,32.27,2.88,38.26,17.95
846600,5354.87,-248.84,-245.64,41.26,40.55,6.75,32.1,2.72,36.48,17.08
846700,5363.6,-247.51,-245.51,41.36,40.69,6.59,32.15,2.76,38.88,16.76
846800,5363.6,-249.13,-245.64,41.5,40.63,5.89,32.16,2.78,40.08,16.88
846900,5350.29,-247.18,-246.09,41.22,40.47,6.83,32.39,3.01,40.43,17.55
847000,5350.71,-247.76,-245.22,41.3,40.59,6.75,32.29,2.91,38.34,16.88
847100,5353.2,-247.26,-245.3,41.28,40.65,6.93,32.25,2.86,34.69,17.55
847200,5346.96,-248.05,-245.3,41.34,40.47,6.53,32.29,2.9,39.27,17.16
847300,5355.28,-248.92,-245.64,41.52,40.53,6.81,32.35,2.96,40.77,17.91
847400,5358.61,-247.59,-245.55,41.26,40.69,6.91,32.31,2.93,38.41,17.75
847500,5360.69,-246.64,-245.47,41.24,40.57,6.75,32.35,2.97,38.42,17.04
847600,5350.71,-247.8,-245.3,41.3,40.61,6.69,32.34,2.95,39.54,17.43
847700,5354.04,-248.17,-245.39,41.44,40.53,6.87,32.2,2.81,44.01,17.75
847800,5351.12,-248.71,-246.01,41.44,40.61,6.61,32.35,2.96,39.07,17.39
847900,5348.21,-246.88,-245.47,41.5,40.55,6.85,32.37,2.99,42.28,17.63
848000,5354.45,-247.72,-245.26,41.22,40.75,6.79,32.49,3.1,34.07,17.2
848100,5360.69,-246.14,-245.68,41.34,40.77,7.04,32.53,3.15,42.47,17.63
848200,5352.37,-247.13,-245.84,41.54,40.39,6.15,32.33,2.95,41.7,16.84
848300,5351.95,-246.72,-245.43,41.16,40.61,6.75,32.55,3.16,32.52,17.51
848400,5346.13,-249.01,-245.14,41.24,40.73,6.83,32.5,3.11,39.65,17.63
848500,5353.62,-247.84,-245.43,41.3,40.39,6.81,32.53,3.14,41.04,18.02
848600,5351.54,-248.59,-245.47,41.52,40.67,6.59,32.39,3.01,30.49,17.71
848700,5356.95,-247.34,-245.1,41.48,40.59,6.91,32.44,3.05,39.15,17.75
848800,5356.11,-247.55,-245.51,41.34,40.47,6.77,32.41,3.02,40.31,17.79
848900,5348.63,-248.38,-245.97,41.3,40.33,6.91,32.52,3.13,38.72,17
849000,5349.87,-248.05,-245.43,41.4,40.67,6.73,32.51,3.12,37.18,17.39
849100,5359.86,-246.14,-245.43,41.4,40.53,6.87,32.24,2.86,39.15,17.04
849200,5359.86,-247.8,-246.05,41.36,40.63,6.71,32.57,3.18,36.71,17.47
849300,5350.71,-247.92,-245.68,41.3,40.65,6.67,32.41,3.03,34.46,17.12
849400,5351.54,-249.42,-245.35,41.54,40.51,6.77,32.26,2.87,38.57,17.31
849500,5352.37,-247.72,-245.35,41.34,40.35,6.77,32.47,3.09,40.93,17.16
849600,5353.62,-247.97,-245.18,41.48,40.39,6.45,32.18,2.79,38.8,17.47
849700,5360.69,-247.26,-245.84,41.56,40.63,6.89,32.36,2.97,41.62,17.04
849800,5359.03,-247.34,-245.68,41.46,40.63,6.89,32.21,2.82,37.64,16.57
849900,5354.87,-247.26,-245.89,41.36,40.83,6.67,32.17,2.78,37.45,16.88
850000,5352.79,-247.76,-245.55,41.46,40.63,6.73,32.46,3.07,33.99,17.24
